Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Experimental Condition [Timepoint],Source Name,Comment [Image File Path],Channels,Processed Data File
TONIC_TMA3,TONIC_TMA3_R3C4,Homo sapiens,NCBITaxon,9606,on_nivo,TONIC_TMA3_R3C4,TONIC/image_data/samples/TONIC_TMA3_R3C4,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R3C4.csv
TONIC_TMA3,TONIC_TMA3_R3C5,Homo sapiens,NCBITaxon,9606,on_nivo,TONIC_TMA3_R3C5,TONIC/image_data/samples/TONIC_TMA3_R3C5,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R3C5.csv
TONIC_TMA3,TONIC_TMA3_R3C6,Homo sapiens,NCBITaxon,9606,pre_nivo,TONIC_TMA3_R3C6,TONIC/image_data/samples/TONIC_TMA3_R3C6,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R3C6.csv
TONIC_TMA3,TONIC_TMA3_R4C1,Homo sapiens,NCBITaxon,9606,pre_nivo,TONIC_TMA3_R4C1,TONIC/image_data/samples/TONIC_TMA3_R4C1,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R4C1.csv
TONIC_TMA3,TONIC_TMA3_R4C2,Homo sapiens,NCBITaxon,9606,primary,TONIC_TMA3_R4C2,TONIC/image_data/samples/TONIC_TMA3_R4C2,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R4C2.csv
TONIC_TMA3,TONIC_TMA3_R4C3,Homo sapiens,NCBITaxon,9606,primary,TONIC_TMA3_R4C3,TONIC/image_data/samples/TONIC_TMA3_R4C3,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R4C3.csv
TONIC_TMA3,TONIC_TMA3_R4C4,Homo sapiens,NCBITaxon,9606,primary,TONIC_TMA3_R4C4,TONIC/image_data/samples/TONIC_TMA3_R4C4,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R4C4.csv
TONIC_TMA3,TONIC_TMA3_R4C5,Homo sapiens,NCBITaxon,9606,primary,TONIC_TMA3_R4C5,TONIC/image_data/samples/TONIC_TMA3_R4C5,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R4C5.csv
TONIC_TMA3,TONIC_TMA3_R4C6,Homo sapiens,NCBITaxon,9606,baseline,TONIC_TMA3_R4C6,TONIC/image_data/samples/TONIC_TMA3_R4C6,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R4C6.csv
TONIC_TMA3,TONIC_TMA3_R5C1,Homo sapiens,NCBITaxon,9606,baseline,TONIC_TMA3_R5C1,TONIC/image_data/samples/TONIC_TMA3_R5C1,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R5C1.csv
TONIC_TMA3,TONIC_TMA3_R5C2,Homo sapiens,NCBITaxon,9606,baseline,TONIC_TMA3_R5C2,TONIC/image_data/samples/TONIC_TMA3_R5C2,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R5C2.csv
TONIC_TMA3,TONIC_TMA3_R5C3,Homo sapiens,NCBITaxon,9606,primary,TONIC_TMA3_R5C3,TONIC/image_data/samples/TONIC_TMA3_R5C3,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R5C3.csv
TONIC_TMA3,TONIC_TMA3_R5C4,Homo sapiens,NCBITaxon,9606,primary,TONIC_TMA3_R5C4,TONIC/image_data/samples/TONIC_TMA3_R5C4,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R5C4.csv
TONIC_TMA3,TONIC_TMA3_R6C3,Homo sapiens,NCBITaxon,9606,on_nivo,TONIC_TMA3_R6C3,TONIC/image_data/samples/TONIC_TMA3_R6C3,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R6C3.csv
TONIC_TMA3,TONIC_TMA3_R6C4,Homo sapiens,NCBITaxon,9606,on_nivo,TONIC_TMA3_R6C4,TONIC/image_data/samples/TONIC_TMA3_R6C4,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R6C4.csv
TONIC_TMA3,TONIC_TMA3_R6C5,Homo sapiens,NCBITaxon,9606,on_nivo,TONIC_TMA3_R6C5,TONIC/image_data/samples/TONIC_TMA3_R6C5,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R6C5.csv
TONIC_TMA3,TONIC_TMA3_R6C6,Homo sapiens,NCBITaxon,9606,pre_nivo,TONIC_TMA3_R6C6,TONIC/image_data/samples/TONIC_TMA3_R6C6,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R6C6.csv
TONIC_TMA3,TONIC_TMA3_R7C1,Homo sapiens,NCBITaxon,9606,pre_nivo,TONIC_TMA3_R7C1,TONIC/image_data/samples/TONIC_TMA3_R7C1,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R7C1.csv
TONIC_TMA3,TONIC_TMA3_R7C2,Homo sapiens,NCBITaxon,9606,pre_nivo,TONIC_TMA3_R7C2,TONIC/image_data/samples/TONIC_TMA3_R7C2,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R7C2.csv
TONIC_TMA3,TONIC_TMA3_R8C1,Homo sapiens,NCBITaxon,9606,baseline,TONIC_TMA3_R8C1,TONIC/image_data/samples/TONIC_TMA3_R8C1,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R8C1.csv
TONIC_TMA3,TONIC_TMA3_R8C2,Homo sapiens,NCBITaxon,9606,baseline,TONIC_TMA3_R8C2,TONIC/image_data/samples/TONIC_TMA3_R8C2,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R8C2.csv
TONIC_TMA3,TONIC_TMA3_R8C5,Homo sapiens,NCBITaxon,9606,pre_nivo,TONIC_TMA3_R8C5,TONIC/image_data/samples/TONIC_TMA3_R8C5,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R8C5.csv
TONIC_TMA3,TONIC_TMA3_R9C1,Homo sapiens,NCBITaxon,9606,baseline,TONIC_TMA3_R9C1,TONIC/image_data/samples/TONIC_TMA3_R9C1,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R9C1.csv
TONIC_TMA3,TONIC_TMA3_R9C2,Homo sapiens,NCBITaxon,9606,on_nivo,TONIC_TMA3_R9C2,TONIC/image_data/samples/TONIC_TMA3_R9C2,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R9C2.csv
TONIC_TMA3,TONIC_TMA3_R9C3,Homo sapiens,NCBITaxon,9606,on_nivo,TONIC_TMA3_R9C3,TONIC/image_data/samples/TONIC_TMA3_R9C3,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R9C3.csv
TONIC_TMA3,TONIC_TMA3_R9C4,Homo sapiens,NCBITaxon,9606,pre_nivo,TONIC_TMA3_R9C4,TONIC/image_data/samples/TONIC_TMA3_R9C4,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R9C4.csv
TONIC_TMA3,TONIC_TMA3_R9C5,Homo sapiens,NCBITaxon,9606,pre_nivo,TONIC_TMA3_R9C5,TONIC/image_data/samples/TONIC_TMA3_R9C5,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R9C5.csv
TONIC_TMA3,TONIC_TMA3_R9C6,Homo sapiens,NCBITaxon,9606,primary,TONIC_TMA3_R9C6,TONIC/image_data/samples/TONIC_TMA3_R9C6,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R9C6.csv
TONIC_TMA3,TONIC_TMA3_R10C3,Homo sapiens,NCBITaxon,9606,primary,TONIC_TMA3_R10C3,TONIC/image_data/samples/TONIC_TMA3_R10C3,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R10C3.csv
TONIC_TMA3,TONIC_TMA3_R10C5,Homo sapiens,NCBITaxon,9606,primary,TONIC_TMA3_R10C5,TONIC/image_data/samples/TONIC_TMA3_R10C5,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R10C5.csv
TONIC_TMA3,TONIC_TMA3_R11C4,Homo sapiens,NCBITaxon,9606,baseline,TONIC_TMA3_R11C4,TONIC/image_data/samples/TONIC_TMA3_R11C4,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R11C4.csv
TONIC_TMA3,TONIC_TMA3_R11C5,Homo sapiens,NCBITaxon,9606,baseline,TONIC_TMA3_R11C5,TONIC/image_data/samples/TONIC_TMA3_R11C5,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R11C5.csv
TONIC_TMA3,TONIC_TMA3_R11C6,Homo sapiens,NCBITaxon,9606,on_nivo,TONIC_TMA3_R11C6,TONIC/image_data/samples/TONIC_TMA3_R11C6,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R11C6.csv
TONIC_TMA3,TONIC_TMA3_R12C1,Homo sapiens,NCBITaxon,9606,on_nivo,TONIC_TMA3_R12C1,TONIC/image_data/samples/TONIC_TMA3_R12C1,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R12C1.csv
TONIC_TMA3,TONIC_TMA3_R12C2,Homo sapiens,NCBITaxon,9606,on_nivo,TONIC_TMA3_R12C2,TONIC/image_data/samples/TONIC_TMA3_R12C2,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R12C2.csv
TONIC_TMA3,TONIC_TMA3_R12C3,Homo sapiens,NCBITaxon,9606,pre_nivo,TONIC_TMA3_R12C3,TONIC/image_data/samples/TONIC_TMA3_R12C3,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA3_R12C3.csv
TONIC_TMA4,TONIC_TMA4_R2C2,Homo sapiens,NCBITaxon,9606,on_nivo,TONIC_TMA4_R2C2,TONIC/image_data/samples/TONIC_TMA4_R2C2,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA4_R2C2.csv
TONIC_TMA4,TONIC_TMA4_R2C3,Homo sapiens,NCBITaxon,9606,on_nivo,TONIC_TMA4_R2C3,TONIC/image_data/samples/TONIC_TMA4_R2C3,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA4_R2C3.csv
TONIC_TMA4,TONIC_TMA4_R2C4,Homo sapiens,NCBITaxon,9606,pre_nivo,TONIC_TMA4_R2C4,TONIC/image_data/samples/TONIC_TMA4_R2C4,"Au, Calprotectin, CD3, CD4, CD8, CD11c, CD14, CD20, CD31, CD38, CD45, CD45RB, CD45RO, CD56, CD57, CD68, CD69, CD163, ChyTr, CK17, Collagen1, ECAD, FAP, Fe, Fibronectin, FOXP3, GLUT1, H3K9ac, H3K27me3, HLA1, HLADR, IDO, Ki67, LAG3, Noodle, PD1, PDL1, SMA, TBET, TCF1, TIM3, Vim, chan_39, chan_45, chan_48, chan_115, chan_141",idr0163-experimentA-processed-TONIC_TMA4_R2C4.csv
